Series Name;Series Code;Country Name;Country Code;1990 [YR1990];2000 [YR2000];2012 [YR2012];2013 [YR2013];2014 [YR2014];2015 [YR2015];2016 [YR2016];2017 [YR2017];2018 [YR2018];2019 [YR2019];2020 [YR2020];2021 [YR2021]
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Malta;MLT;110.8086738;108.1274921;96.43650858;92.3837554;88.01640068;90.23384684;88.77534043;82.83737404;83.95141804;85.22098083;90.38586385;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Islas Marshall;MHL;..;..;141.7121108;156.3182383;149.6879841;147.2077063;146.8019332;151.8537023;151.6658242;181.1732722;135.6541924;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Mauritania;MRT;109.1455228;107.9061436;114.2654123;111.3016258;116.8319699;116.956497;105.3029806;109.8036251;113.6488302;110.8162207;111.5102154;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Mauricio;MUS;107.1982759;100.1233557;111.9870866;110.8878428;109.0638726;107.7283584;106.9044196;108.271198;110.4536879;110.9935896;109.9676047;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;México;MEX;101.6681412;100.4116506;100.557852;101.1535707;99.92701781;101.042233;101.1539459;99.74064949;99.05869615;97.46040508;95.896776;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Micronesia (Estados Federados de);FSM;..;..;..;..;..;..;..;..;..;..;..;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;República de Moldova;MDA;..;126.9628725;134.0407085;131.5020703;130.8178787;125.5397762;123.0189288;123.4396682;125.5888153;124.772922;122.6236043;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Mónaco;MCO;..;..;..;..;..;..;..;..;..;..;..;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Mongolia;MNG;104.269246;119.4255012;122.4442622;122.5315145;104.8243146;101.285563;99.31084912;97.59954333;110.0263087;105.9620483;98.66542169;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Montenegro;MNE;..;114.2952184;124.4210786;120.0862102;119.8402104;118.4528331;122.4715822;123.444584;123.8592962;121.1513072;135.012632;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Marruecos;MAR;105.5080464;105.5869635;115.2658215;114.4652715;112.5074564;107.5979554;110.1575261;109.5515242;110.420826;108.5916451;107.6285817;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Mozambique;MOZ;..;123.7108187;144.1036898;149.6626325;148.8970955;131.7523662;138.5478377;122.5607096;137.4641511;133.7090932;..;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Myanmar;MMR;..;..;92.75850554;95.66805013;98.51306213;101.077383;108.3107661;109.2672329;106.4040363;101.0504151;97.87949212;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Namibia;NAM;103.8015263;101.0145407;120.0958042;122.7206939;125.0457968;126.4971628;123.9470787;113.9777311;109.9484429;110.5941055;109.6562586;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Nauru;NRU;..;..;..;..;..;..;..;..;..;..;..;..
Gasto nacional bruto (% del PIB);NE.DAB.TOTL.ZS;Nepal;NPL;111.1341359;109.1425816;119.4820715;121.4976421;121.621371;123.6521649;124.5981403;124.3402989;124.7561882;126.0753336;122.0545534;..
