Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Dinamarca,DNK,94.443884802632226,93.289390382736485,93.979978136743682,93.3924989646739,93.037634844820445,93.211871008888679,93.316862521123355,92.824637072427549,93.855389537023655,92.608130523392489,93.54916831679202,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Djibouti,DJI,..,..,..,134.91991327875186,82.61919376456683,81.185980592947814,108.7475451734911,108.6720323092444,89.859816027494375,..,..,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Dominica,DMA,..,..,118.83035231178411,110.07358406421881,112.66517628296407,113.13981602613717,112.52008587111619,120.94459802217219,148.93991982134688,..,..,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,República Dominicana,DOM,107.97699785696074,108.30474281261489,109.22231815381265,106.34743866310691,105.19364212948778,104.64791311835459,103.76721221181084,102.86079474217938,104.95310377937837,104.87258083837104,107.70226223328103,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Ecuador,ECU,99.066168250166925,95.2096287265605,101.42149386637706,102.32957946375063,101.60446069759462,102.72743439266287,99.511757805583187,100.75608560577408,101.15276297184784,99.980086581744374,98.220855778797684,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,"Egipto, República Árabe de",EGY,112.21294498956158,106.61570126433402,107.91783603033377,106.33734680713825,108.43192488262912,108.47825197430336,109.55562117073892,113.4899135446686,110.4543200973543,108.23922887581969,107.54568744662683,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,El Salvador,SLV,112.62165295005686,115.05554845279195,120.50644926739969,121.00140239443844,118.99867528095507,117.58796735591068,115.90191237144725,116.24512243991899,117.76490775666437,116.62514973978182,118.36613265624187,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Guinea Ecuatorial,GNQ,..,..,72.865438824213541,71.5866516009701,72.452621474642058,85.561111524459236,89.77506422302298,84.702047824397425,84.416611754003327,88.891901613762926,103.12518631860983,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Eritrea,ERI,..,148.54012221034091,..,..,..,..,..,..,..,..,..,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Estonia,EST,..,102.43771312186621,98.349700017000913,97.285823792392748,96.458589403371647,95.9729076538912,96.309010842881,95.8633550077634,96.269799806922975,95.450364899544908,101.29055033253623,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Eswatini,SWZ,109.85927775086559,110.2814397821177,103.16507551209087,101.6087272542463,101.53774612288704,101.40611400147696,100.37798546846888,103.56065925064107,101.95527031248288,99.123899942472264,101.46711769220526,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Etiopía,ETH,..,..,117.86330411905186,116.50363637540005,117.45784221913675,120.92949695023299,114.95009556169038,116.08392905663835,110.64350551628752,113.13934288234029,109.83896449359565,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Islas Feroe,FRO,..,107.89356829017483,110.2686257915779,103.45526388917131,100.01562519531495,99.1807100906059,91.952595324618969,92.478308337642929,98.257733028856137,93.860099278194767,..,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Fiji,FJI,104.6438888888889,91.7700081180192,103.06380107769242,112.60215479036286,96.023702283412888,98.386410912123438,100.64998893999271,100.36820495446179,100.05445581744084,97.275333937403573,99.846669242612023,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Finlandia,FIN,101.06421574555569,91.402207531405281,101.53006660465486,101.05422350125536,100.94974794221278,100.5686306975424,101.27759541739074,99.954043508424618,101.25456165298885,99.844070510147915,100.07837920281997,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Francia,FRA,100.78449351048744,98.6712972199772,101.29600479508849,101.03457934081463,101.14542752347349,100.56644917832347,100.60506801532053,101.06458091920661,101.01061817640205,100.95736236146922,102.02014017352337,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Polinesia Francesa,PYF,..,..,..,..,..,..,..,..,..,114.32657781023674,..,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Gabón,GAB,84.8204368752314,63.637575522421152,70.442126065794341,75.92022438521029,84.47854422599616,81.885764448911246,82.062686481511875,74.500057400386339,68.438444715290032,70.565942995276572,75.061600809097953,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Gambia,GMB,111.67994683104298,105.66598335991748,108.01665518650051,109.52967399058886,112.91322820520773,110.33762112634709,112.34969125060195,116.85002165358736,116.20194766687875,119.37344577948821,123.39573668137666,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Georgia,GEO,108,125.63298307160234,118.90969725239006,112.15817802197034,116.90656727927002,117.04405481066745,115.22630873981473,110.98484848484848,110.6382597075297,108.96238202506281,119.29280863973774,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Alemania,DEU,100.27034822364429,99.830637858033555,93.899814592887509,94.241520977466337,93.38156676675446,92.404747899992728,92.623120258777448,92.9111215857197,93.8323148824476,94.351188334029118,94.27475679720628,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Ghana,GHA,108.97234524734863,118.44391492496086,112.44959878060898,109.87775509658346,107.37275803858344,108.85786131906852,105.49052124891102,102.79461573578837,101.04872654400432,101.92560299972683,103.60236519716177,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Grecia,GRC,111.61545364169245,110.97891615269097,104.5761269220898,102.46208925977898,101.55513404344048,101.0233779190378,101.44429175676328,101.51076885370114,102.16421992452163,101.72652882762314,107.61491748684557,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Groenlandia,GRL,..,..,125.95442066615949,120.5099638582181,110.14293774684974,107.94109600447253,104.30757749523971,102.82278837319228,101.02453252773583,112.31384930969644,..,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Granada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
