Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Oriente Medio y Norte de África (BIRF y la AIF),TMN,2240.9995810838473,1909.4837976254228,4949.0891471820623,4488.013017146759,4339.0545167116825,3813.9366903062282,3794.4495681661774,3677.608551579588,3446.0569046906667,3447.243891381,3015.7035507997111,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Ingreso mediano,MIC,919.12654064003027,1257.4702137245747,4743.40423842713,4969.7013629109415,5074.0198563644126,4756.477458314891,4733.8513532772322,5143.3224741972017,5401.5034943753426,5481.3737581515043,5216.9709088607879,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,América del Norte,NAC,23645.614314815881,35155.795637666663,51717.7870077981,53068.032546246592,54648.019342070074,55542.966072881754,56451.517500590111,58605.353850721214,61391.285624090458,63341.624269966494,61161.1535393008,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,No clasificado,INX,..,..,..,..,..,..,..,..,..,..,..,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Miembros OCDE,OED,16978.030003021206,23008.3209166241,37174.076816218694,37434.190684408255,37976.150768036212,35616.018771142044,36078.12546796682,37430.394607599985,39378.37568521683,39550.7827571256,38168.063720744009,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Otros Estados pequeos,OSS,3122.9009467633996,4370.0881796912745,15212.765219424045,15552.950774084989,15732.167886547979,12779.536847653568,12384.95053515258,13203.724558091219,14354.930736280015,13799.605614874077,11771.209202281882,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Estados pequeos de las Islas del Pacfico,PSS,1387.6596451279581,1755.41808167749,3608.8224358517332,3702.165910496914,3970.7356350901923,3832.1845521079845,3963.6923725489564,4220.2565612368562,4340.0207436531273,4270.4110635243,3768.5433573464611,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,posterior al dividendo demográfico,PST,19058.027978283706,25865.88817985541,42256.07277527629,42493.011090195323,43175.319445255904,40698.460156954694,41449.846961940326,43060.58625725867,45499.456167295837,45816.808344488963,44400.308537899655,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,previa al dividendo demográfico,PRE,896.98732306241027,504.0338004482374,1684.4188704517449,1798.1698903472477,1838.7078823150207,1558.66068722911,1385.7849184189486,1407.0969291578729,1462.3741805545073,1489.822322707676,1332.0492112459312,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Pequeños Estados,SST,2973.4384308470753,4390.9266356692242,13520.941777383228,13815.777782135621,13996.596168447169,11738.351382523613,11351.14256943659,12034.601426193256,13001.525642073453,12594.690018638121,10773.544027193686,..
